329,7.2308e+05,3.1505e+05,18.679,1293,1373,1293,1373.4
330,7.2268e+05,4.9844e+05,10.689,275.37,744.15,275.61,744.27
331,7.219e+05,3.057e+05,8.8623,48.203,1476.4,48.063,1476.6
332,7.2176e+05,5.3362e+05,5.7298,174.59,860.99,174.44,861.01
333,7.1784e+05,3.8503e+05,3.6144,1658.6,918.34,1658.7,918.35
334,7.178e+05,3.2219e+05,15.405,1368.4,1766.4,1368.7,1766.1
335,7.1779e+05,3.5769e+05,15.094,363.91,246.54,363.53,246.56
336,7.1702e+05,5.9693e+05,11.718,458.31,1034,458.17,1034.3
337,7.1675e+05,2.7926e+05,10.859,1639.7,271.53,1639.9,271.33
338,7.1579e+05,2.3723e+05,16.082,1059,12.056,1058.6,11.825
339,7.1535e+05,3.9296e+05,19.552,690.55,1395,691.05,1395
340,7.1476e+05,2.8122e+05,8.3978,918.3,638.69,918.15,638.55
341,7.1364e+05,5.9627e+05,42.266,113.93,1199.5,113.94,1200.5
342,7.1332e+05,6.199e+05,7.8039,1399.1,1886.8,1399.2,1887
343,7.1139e+05,4.9813e+05,16.501,76.736,1627.5,76.626,1627.9
344,7.0964e+05,3.9266e+05,47.351,183.57,611.96,182.38,611.88
345,7.0895e+05,3.8438e+05,5.2866,733.31,586.31,733.24,586.42
346,7.0766e+05,2.2648e+05,31.809,478.84,1662.3,478.65,1661.5
347,7.0331e+05,3.1306e+05,5.8887,1590.1,678.03,1590.2,677.91
348,7.0304e+05,2.8886e+05,20.163,393.44,1183.7,393.86,1183.5
349,7.0282e+05,3.9166e+05,10.819,898.91,1147.4,899.12,1147.6
350,7.0216e+05,4.797e+05,11.2,155.84,1433.3,155.56,1433.2
351,6.9986e+05,2.8547e+05,24.246,32.827,1078,32.221,1078.1
352,6.994e+05,4.2699e+05,15.643,1405.4,1861.7,1405.6,1862.1
353,6.9862e+05,2.9594e+05,25.786,1456.8,1859.5,1457.1,1858.9
354,6.9805e+05,4.5721e+05,12.174,1673.2,1534.7,1673.5,1534.7
355,6.9745e+05,2.378e+05,14.144,839.6,1226,839.95,1226.1
